Week_Ending_Date;Week number;month;year;Season;Sum attendance emergency;Diferencia atttendance;Attendance de la semana anterior en emergencias;Attendance de la semana anterior;Semana con fecha de fin de mes;Semana con holidays;NHS_Board_Code;NHS_Board_Name;Location_Code;Location_Name;Attendance;Number_Over_4_Hours;Percentage_Within_4_Hours;Number_Over_8_Hours;Percentage_Within_8_Hours;Number_Over_12_Hours;Percentage_Within_12_Hours;Data_Source;Fundacion;Beds;Number location;Location_Name
42428;10;2;2016;0;41;1217;74;1108;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1258;41;97;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42435;11;3;2016;0;130;1160;41;1217;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1290;128;90;2;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42442;12;3;2016;0;71;1219;130;1160;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1290;70;95;1;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42449;13;3;2016;0;160;1161;71;1219;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1321;160;88;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42456;14;3;2016;0;182;1161;160;1161;0;1;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1343;156;88;19;99;7;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42463;15;4;2016;0;126;1265;182;1161;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1391;123;91;3;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42470;16;4;2016;0;147;1075;126;1265;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1222;117;90;29;98;1;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42477;17;4;2016;0;47;1068;147;1075;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1115;46;96;1;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42484;18;4;2016;0;42;1252;47;1068;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1294;42;97;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42491;19;5;2016;1;58;1173;42;1252;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1231;58;95;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42498;20;5;2016;1;77;1223;58;1173;0;1;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1300;76;94;1;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42505;21;5;2016;1;182;1221;77;1223;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1403;166;88;16;99;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42512;22;5;2016;1;123;1177;182;1221;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1300;117;91;6;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42519;23;5;2016;1;108;1253;123;1177;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1361;105;92;3;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42526;24;6;2016;1;123;1306;108;1253;1;1;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1429;118;92;5;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42533;25;6;2016;1;60;1219;123;1306;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1279;59;95;1;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42540;26;6;2016;1;91;1127;60;1219;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1218;89;93;2;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42547;27;6;2016;1;57;1159;91;1127;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1216;54;96;3;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42554;28;7;2016;2;55;1160;57;1159;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1215;55;96;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42561;29;7;2016;2;39;1080;55;1160;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1119;39;97;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42568;30;7;2016;2;31;1111;39;1080;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1142;31;97;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42575;31;7;2016;2;45;1214;31;1111;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1259;44;97;1;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42582;32;7;2016;2;47;1214;45;1214;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1261;47;96;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42589;33;8;2016;2;91;1173;47;1214;0;1;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1264;91;93;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42596;34;8;2016;2;100;1075;91;1173;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1175;97;92;3;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42603;35;8;2016;2;49;1223;100;1075;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1272;48;96;1;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42610;36;8;2016;2;65;1163;49;1223;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1228;65;95;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42617;37;9;2016;3;91;1195;65;1163;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1286;91;93;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42624;38;9;2016;3;52;1234;91;1195;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1286;52;96;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42631;39;9;2016;3;76;1211;52;1234;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1287;76;94;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42638;40;9;2016;3;31;1212;76;1211;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1243;31;98;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42645;41;10;2016;3;72;1171;31;1212;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1243;69;94;3;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42652;42;10;2016;3;101;1155;72;1171;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1256;92;93;9;99;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42659;43;10;2016;3;58;1097;101;1155;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1155;53;95;5;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42666;44;10;2016;3;222;985;58;1097;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1207;182;85;40;97;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42673;45;10;2016;3;83;1115;222;985;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1198;75;94;8;99;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42680;46;11;2016;0;114;1094;83;1115;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1208;102;92;12;99;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42687;47;11;2016;0;122;1034;114;1094;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1156;109;91;13;99;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42694;48;11;2016;0;242;1047;122;1034;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1289;212;84;30;98;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42701;49;11;2016;0;60;1077;242;1047;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1137;58;95;2;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42708;50;12;2016;0;137;1004;60;1077;1;1;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1141;129;89;7;99;1;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42715;51;12;2016;0;108;1097;137;1004;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1205;105;91;2;100;1;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42722;52;12;2016;0;78;1109;108;1097;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1187;76;94;2;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42729;53;12;2016;0;68;1014;78;1109;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1082;66;94;2;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42736;1;1;2017;0;91;1120;68;1014;1;1;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1211;85;93;6;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42743;2;1;2017;0;112;1132;91;1120;0;1;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1244;111;91;1;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42750;3;1;2017;0;144;954;112;1132;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1098;125;89;18;98;1;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42757;4;1;2017;0;104;974;144;954;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1078;86;92;18;98;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42764;5;1;2017;0;198;912;104;974;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1110;162;85;34;97;2;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42771;6;2;2017;0;177;1075;198;912;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1252;152;88;25;98;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42778;7;2;2017;0;112;1053;177;1075;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1165;110;91;2;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42785;8;2;2017;0;107;1082;112;1053;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1189;106;91;1;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42792;9;2;2017;0;115;1126;107;1082;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1241;112;91;3;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42799;10;3;2017;0;22;1193;115;1126;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1215;22;98;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42806;11;3;2017;0;36;1209;22;1193;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1245;36;97;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42813;12;3;2017;0;36;1174;36;1209;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1210;35;97;1;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42820;13;3;2017;0;62;1168;36;1174;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1230;61;95;1;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42827;14;4;2017;0;71;1224;62;1168;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1295;70;95;1;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42834;15;4;2017;0;75;1199;71;1224;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1274;73;94;2;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42841;16;4;2017;0;116;1116;75;1199;0;1;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1232;116;91;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42848;17;4;2017;0;122;1159;116;1116;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1281;121;91;1;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42855;18;4;2017;0;284;1022;122;1159;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1306;277;79;7;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42862;19;5;2017;1;181;1180;284;1022;0;1;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1361;166;88;15;99;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42869;20;5;2017;1;237;1155;181;1180;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1392;210;85;23;98;4;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42876;21;5;2017;1;133;1140;237;1155;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1273;111;91;19;99;3;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42883;22;5;2017;1;130;1247;133;1140;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1377;127;91;3;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42890;23;6;2017;1;32;1281;130;1247;1;1;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1313;32;98;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42897;24;6;2017;1;67;1210;32;1281;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1277;67;95;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42904;25;6;2017;1;113;1257;67;1210;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1370;113;92;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42911;26;6;2017;1;139;1188;113;1257;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1327;138;90;1;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42918;27;7;2017;2;64;1209;139;1188;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1273;63;95;1;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42925;28;7;2017;2;156;1106;64;1209;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1262;155;88;1;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42932;29;7;2017;2;85;1093;156;1106;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1178;82;93;3;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42939;30;7;2017;2;106;1196;85;1093;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1302;106;92;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42946;31;7;2017;2;108;1156;106;1196;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1264;108;92;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42953;32;8;2017;2;61;1095;108;1156;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1156;59;95;2;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42960;33;8;2017;2;103;1111;61;1095;0;1;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1214;102;92;1;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42967;34;8;2017;2;95;1218;103;1111;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1313;95;93;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42974;35;8;2017;2;152;1165;95;1218;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1317;146;89;6;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42981;36;9;2017;3;127;1121;152;1165;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1248;125;90;2;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42988;37;9;2017;3;171;1091;127;1121;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1262;170;87;1;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
42995;38;9;2017;3;51;1167;171;1091;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1218;50;96;1;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43002;39;9;2017;3;122;1175;51;1167;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1297;117;91;5;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43009;40;10;2017;3;131;1087;122;1175;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1218;128;90;3;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43016;41;10;2017;3;87;1184;131;1087;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1271;87;93;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43023;42;10;2017;3;134;1043;87;1184;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1177;115;90;19;98;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43030;43;10;2017;3;189;997;134;1043;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1186;147;88;36;97;6;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43037;44;10;2017;3;162;1086;189;997;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1248;159;87;3;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43044;45;11;2017;0;82;1157;162;1086;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1239;78;94;4;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43051;46;11;2017;0;105;1086;82;1157;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1191;95;92;10;99;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43058;47;11;2017;0;43;1186;105;1086;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1229;43;97;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43065;48;11;2017;0;69;1180;43;1186;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1249;67;95;2;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43072;49;12;2017;0;263;974;69;1180;1;1;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1237;227;82;30;98;6;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43079;50;12;2017;0;292;923;263;974;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1215;219;82;62;95;11;99;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43086;51;12;2017;0;608;816;292;923;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1424;497;65;78;95;33;98;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43093;52;12;2017;0;306;916;608;816;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1222;260;79;29;98;17;99;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43100;53;12;2017;0;688;497;306;916;1;1;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1185;507;57;144;88;37;97;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43107;2;1;2018;0;562;594;688;497;0;1;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1156;412;64;110;91;40;97;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43114;3;1;2018;0;345;717;562;594;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1062;230;78;78;93;37;97;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43121;4;1;2018;0;257;829;345;717;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1086;217;80;37;97;3;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43128;5;1;2018;0;181;995;257;829;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1176;141;88;32;97;8;99;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43135;6;2;2018;0;210;928;181;995;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1138;185;84;24;98;1;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43142;7;2;2018;0;137;995;210;928;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1132;113;90;22;98;2;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43149;8;2;2018;0;122;987;137;995;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1109;115;90;5;100;2;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43156;9;2;2018;0;311;916;122;987;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1227;241;80;54;96;16;99;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43163;10;3;2018;0;227;781;311;916;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1008;180;82;34;97;13;99;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43170;11;3;2018;0;476;768;227;781;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1244;342;73;94;92;40;97;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43177;12;3;2018;0;194;988;476;768;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1182;155;87;25;98;14;99;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43184;13;3;2018;0;201;1065;194;988;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1266;182;86;17;99;2;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43191;14;4;2018;0;480;816;201;1065;1;1;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1296;405;69;65;95;10;99;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43198;15;4;2018;0;349;868;480;816;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1217;291;76;42;97;16;99;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43205;16;4;2018;0;357;809;349;868;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1166;270;77;65;94;22;98;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43212;17;4;2018;0;224;1088;357;809;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1312;211;84;12;99;1;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43219;18;4;2018;0;123;1095;224;1088;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1218;118;90;4;100;1;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43226;19;5;2018;1;170;1061;123;1095;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1231;170;86;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43233;20;5;2018;1;218;1142;170;1061;0;1;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1360;205;85;13;99;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43240;21;5;2018;1;221;1120;218;1142;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1341;213;84;8;99;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43247;22;5;2018;1;240;1077;221;1120;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1317;236;82;4;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43254;23;6;2018;1;149;1195;240;1077;1;1;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1344;141;90;8;99;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43261;24;6;2018;1;245;1077;149;1195;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1322;239;82;6;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43268;25;6;2018;1;175;1131;245;1077;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1306;165;87;10;99;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43275;26;6;2018;1;123;1195;175;1131;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1318;115;91;8;99;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43282;27;7;2018;2;244;1088;123;1195;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1332;237;82;7;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43289;28;7;2018;2;123;1204;244;1088;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1327;120;91;3;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43296;29;7;2018;2;165;1143;123;1204;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1308;159;88;6;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43303;30;7;2018;2;224;1050;165;1143;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1274;215;83;9;99;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43310;31;7;2018;2;201;1078;224;1050;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1279;197;85;4;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43317;32;8;2018;2;112;1080;201;1078;1;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1192;112;91;0;100;0;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43324;33;8;2018;2;191;1044;112;1080;0;1;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1235;185;85;5;100;1;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43331;34;8;2018;2;371;859;191;1044;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1230;349;72;15;99;7;99;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
43338;35;8;2018;2;343;922;371;859;0;0;V;NHS Forth Valley;V217H;Forth Valley Royal Hospital;1265;321;75;21;98;1;100;ISD A&E Datamart;2010;860;7;Forth Valley Royal Hospital
